AID,BIO_SEX,IMONTH,IDAY,IYEAR,H1GI1M,H1GI1Y,H1GI4,H1GI6A,H1GI6B,H1GI6C,H1GI6D,H1GI6E,H1GI8,H1GI9,H1NM4,H1NF4,H1RM1,H1RF1
90572397,2,7,23,95,12,76,0,1,0,0,0,0,7,1,97,6,8,97
90572448,1,8,1,95,4,78,0,1,0,0,0,0,7,1,97,97,4,6
90572460,1,5,1,95,11,81,0,1,0,0,0,0,7,1,97,97,4,4
90572469,2,8,24,95,4,82,0,1,0,0,0,0,7,1,97,97,8,9
90572667,2,7,19,95,7,78,0,1,0,0,0,0,7,1,97,97,7,9
90572862,1,8,26,95,8,77,0,1,0,0,0,0,7,1,97,97,4,97
90572864,1,4,30,95,1,81,0,1,0,0,0,0,7,1,11,97,97,8
90572900,2,6,21,95,12,78,0,1,0,0,0,0,7,1,8,97,97,4
90572909,1,6,18,95,3,79,0,1,0,0,0,0,7,1,97,97,8,8
90572920,2,6,24,95,7,81,1,0,0,0,0,1,7,1,97,11,2,4
90572922,2,7,14,95,11,78,1,0,0,0,0,1,7,1,97,1,1,97
90572925,2,7,15,95,6,80,1,0,0,0,0,1,7,1,97,11,11,97
90572940,1,1,1,95,11,77,0,1,0,0,0,0,7,1,7,97,97,4
90572974,2,8,14,95,10,78,0,1,0,0,0,0,7,1,97,97,4,4
90572983,2,5,4,95,7,77,0,1,0,0,0,0,7,1,97,97,4,5
90572984,2,8,18,95,5,78,0,1,0,0,0,0,7,1,97,97,4,2
90572986,1,5,23,95,6,79,0,1,0,0,0,0,7,1,8,97,9,9
90572991,2,7,27,95,7,78,1,0,0,0,0,1,7,5,97,97,2,2
90572998,1,7,31,95,3,78,0,1,0,0,0,0,7,1,97,97,7,7
90573011,2,7,10,95,12,76,0,1,0,0,0,0,7,1,97,97,7,1
90573013,1,5,5,95,4,76,0,1,0,0,0,0,7,1,97,97,11,11
90573117,2,5,8,95,9,76,0,1,0,0,0,0,7,1,97,4,4,4
90573194,2,6,7,95,1,77,0,1,0,0,0,0,7,1,97,97,6,6
90573212,1,5,15,95,2,81,0,1,0,0,0,0,7,1,4,97,7,4
90573217,2,5,31,95,9,78,0,1,0,0,0,0,7,1,97,97,4,4
90573222,1,5,16,95,12,77,0,8,8,8,8,8,7,1,97,97,98,98
90573409,1,8,8,95,8,78,1,1,0,0,0,0,7,1,97,97,2,2
90573491,2,6,26,95,6,78,0,1,0,0,0,0,7,1,97,97,7,4
90573618,2,8,10,95,4,80,0,1,0,0,0,0,7,1,97,97,2,2
90573818,1,5,20,95,6,82,0,1,0,0,0,0,7,1,97,12,4,97
90573819,1,6,1,95,1,77,0,1,0,0,0,0,7,1,97,97,2,1
90573897,1,6,1,95,7,78,0,1,0,0,0,0,7,1,97,97,4,6
90573914,2,6,16,95,6,80,0,1,0,0,0,0,7,1,97,4,6,97
90573940,2,6,17,95,3,82,0,1,0,0,0,0,7,1,97,8,7,4
90573941,2,5,31,95,10,80,0,1,0,0,0,0,7,1,97,4,5,97
90573945,2,8,8,95,4,81,0,1,0,0,0,0,7,1,97,97,2,4
90573946,2,7,10,95,5,78,0,1,0,0,0,0,7,1,97,2,3,7
90573947,1,7,7,95,4,78,0,1,0,0,0,0,7,1,97,97,2,2
90573954,2,5,13,95,11,81,0,1,0,0,0,0,7,1,97,97,8,9
90573956,2,6,20,95,5,82,0,1,0,0,0,0,7,1,2,97,4,5
90573959,1,5,15,95,4,77,0,1,0,0,0,0,7,1,97,97,7,8
90573992,1,6,29,95,4,79,0,1,0,0,0,0,7,1,97,97,97,97
90573994,1,9,9,95,1,77,0,1,0,0,0,0,7,1,8,97,97,4
90574133,1,5,23,95,8,78,0,1,0,0,0,0,7,1,97,97,4,5
90574145,2,8,15,95,12,78,0,1,0,0,0,0,7,1,97,4,4,97
90574197,1,8,12,95,8,76,0,1,0,0,0,0,7,1,97,97,4,2
90574204,2,6,10,95,12,79,0,0,1,0,0,0,7,2,97,4,4,12
90574205,2,5,4,95,5,78,0,1,0,0,0,0,7,1,97,4,4,97
90574218,1,7,31,95,2,78,0,1,0,0,0,0,7,1,4,4,8,3
90574307,2,6,26,95,5,78,0,0,1,0,0,0,7,2,6,97,6,97
90574335,2,5,18,95,10,78,0,1,0,0,0,0,7,1,97,4,4,97
90574392,2,5,24,95,1,79,0,0,1,0,0,0,7,2,97,97,4,97
90574415,1,6,20,95,5,79,0,1,0,0,0,0,7,1,97,2,4,97
90574489,2,5,18,95,6,80,0,1,0,0,0,0,7,1,97,97,4,4
90574494,2,7,17,95,2,75,0,0,1,0,0,0,7,2,5,7,97,97
90574499,2,8,7,95,7,76,0,0,1,0,0,0,7,2,4,12,97,97
90574503,2,7,23,95,5,79,1,0,0,0,0,1,7,5,97,7,2,7
90574538,1,7,9,95,9,76,0,1,0,0,0,0,7,1,97,97,2,2
90574697,1,6,19,95,5,78,0,1,0,0,0,0,7,1,97,97,5,8
90574742,2,6,27,95,10,78,1,0,0,1,0,0,7,5,6,8,97,97
90574744,2,5,16,95,12,78,1,0,0,1,0,0,7,5,97,97,2,4
90574805,1,7,6,95,8,79,0,0,1,0,0,0,7,2,97,9,8,97
90574817,1,6,10,95,1,79,0,0,1,0,0,0,7,2,97,97,6,7
90574835,2,7,12,95,9,78,0,0,1,0,0,0,7,2,1,97,12,97
90574884,2,8,4,95,1,77,0,1,0,0,0,0,7,1,4,4,11,97
90574890,2,6,25,95,1,78,0,0,1,0,0,0,7,2,4,97,97,7
90574918,1,6,8,95,8,80,0,0,1,0,0,0,7,2,97,8,8,97
90574935,2,6,7,95,7,79,0,0,1,0,0,0,7,2,97,4,4,97
90574992,2,5,3,95,10,76,0,1,0,0,0,0,7,1,97,97,4,7
90575005,1,6,26,95,1,79,0,1,0,0,0,0,7,1,97,97,1,1
90575009,2,5,17,95,7,80,0,1,0,0,0,0,7,1,97,97,8,11
90575027,2,4,28,95,3,79,0,0,1,0,0,0,7,2,97,97,6,11
90575039,1,8,7,95,6,77,0,1,0,0,0,0,7,1,97,97,7,97
90575111,2,8,11,95,7,80,0,1,0,0,0,0,7,1,97,97,9,7
90575117,1,6,6,95,7,79,0,1,0,0,0,0,7,1,97,97,7,6
90575118,1,7,15,95,5,76,0,1,0,0,0,0,7,1,97,97,4,8
90575126,2,8,6,95,11,79,0,0,1,0,0,0,7,2,97,4,4,97
90575131,2,6,5,95,12,78,0,1,0,0,0,0,7,1,97,97,8,9
90575158,1,8,12,95,5,77,0,1,0,0,0,0,7,1,4,97,97,4
90575160,2,8,2,95,4,78,0,1,0,0,0,0,7,1,97,4,7,97
90575167,2,9,6,95,3,80,0,1,0,0,0,0,7,1,97,97,4,4
90575188,1,6,6,95,7,77,0,1,0,0,0,0,7,1,97,97,5,6
90575202,2,7,26,95,3,76,0,0,0,0,1,0,7,4,97,97,3,3
90575205,1,9,29,95,9,77,1,0,0,0,0,1,7,4,97,97,1,2
90575207,1,7,25,95,12,80,1,1,0,0,0,0,7,1,4,4,12,4
90575210,1,5,24,95,4,78,0,1,0,0,0,0,7,1,97,4,8,97
90575216,2,8,11,95,2,79,0,1,0,0,0,0,7,1,97,97,8,7
90575229,1,7,24,95,9,79,0,0,1,0,0,0,7,2,4,8,1,1
90575231,2,6,14,95,9,78,0,0,1,0,0,0,7,2,97,4,4,4
90575243,1,9,4,95,10,77,0,0,1,0,0,0,7,2,97,4,8,97
90575247,2,9,30,95,3,77,0,0,1,0,0,0,7,2,97,97,7,8
90575250,2,5,26,95,7,78,0,1,0,0,0,0,7,1,97,4,4,97
90575257,1,6,27,95,7,77,0,1,0,0,0,0,7,1,2,97,97,7
90575263,2,6,27,95,10,77,0,0,0,0,0,1,7,1,97,97,8,6
90575266,1,6,23,95,1,79,0,0,1,0,0,0,7,2,97,11,11,97
90575279,2,9,15,95,11,78,1,1,0,0,0,0,7,1,97,9,8,97
90575288,1,5,22,95,2,76,0,1,0,0,0,0,7,1,97,97,5,2
90575307,2,6,10,95,11,82,0,0,0,0,1,0,7,4,97,97,7,98
90575309,1,6,12,95,7,81,0,0,0,0,1,0,7,4,97,97,4,4
90575318,1,6,5,95,4,79,0,1,0,0,0,0,7,1,97,4,4,97
90575330,1,6,27,95,5,77,0,1,0,0,0,0,7,1,97,97,6,8
90575333,1,5,31,95,1,80,0,1,0,0,0,0,7,1,97,97,7,9
90575354,2,5,23,95,3,80,0,1,0,0,0,0,7,1,97,97,4,4
90575378,2,5,20,95,7,78,0,1,0,0,0,0,7,1,97,97,8,9
90575390,1,6,19,95,10,80,0,0,1,0,0,0,7,2,97,11,8,97
90575465,1,6,14,95,11,78,0,1,0,0,0,0,7,1,97,11,4,4
90575473,2,5,31,95,10,77,0,0,0,0,1,0,7,4,97,97,9,8
90575521,1,8,9,95,2,80,0,0,1,0,0,0,7,2,97,4,4,97
90575623,2,6,29,95,3,77,0,0,1,0,0,0,7,2,97,97,7,4
90575834,1,8,20,95,3,80,0,0,1,0,0,0,7,2,8,9,4,6
90575836,1,5,22,95,3,78,0,1,0,0,0,0,7,1,97,97,7,7
90575871,1,5,14,95,3,78,0,1,0,0,0,0,7,1,8,9,97,97
90575873,2,5,12,95,4,78,0,0,1,0,0,0,7,2,97,7,9,9
90575919,1,5,25,95,12,78,0,1,0,1,0,0,1,1,97,97,4,9
90575931,1,7,27,95,5,78,0,1,0,0,0,0,7,1,97,97,7,8
90575936,2,7,13,95,3,78,0,1,0,0,0,0,7,1,97,97,7,7
90575940,1,8,27,95,9,78,0,1,0,0,0,0,7,1,8,97,97,8
90575942,2,8,8,95,11,81,0,0,1,0,0,0,7,2,97,97,8,4
90575943,2,6,8,95,3,81,0,0,1,0,0,0,7,2,97,97,8,9
90575944,2,6,27,95,7,82,0,0,1,0,0,0,7,2,97,97,9,9
90575946,2,6,2,95,7,80,1,1,0,0,0,0,7,1,97,2,7,97
90575948,2,6,15,95,2,78,1,1,0,0,0,0,7,1,97,97,7,9
90575950,2,8,29,95,12,79,0,1,0,0,0,0,7,1,97,97,8,8
90575966,1,6,24,95,3,77,0,1,0,0,0,0,7,1,97,97,2,8
90575975,2,5,8,95,12,76,0,1,0,0,0,0,7,1,97,97,8,9
90575978,2,8,17,95,7,79,0,1,0,0,0,0,7,1,97,97,9,9
90575982,2,5,14,95,10,78,0,0,1,0,0,0,7,2,97,97,4,1
90575991,2,6,17,95,6,79,0,0,1,0,0,0,7,2,97,6,6,97
90575994,2,6,19,95,1,79,0,0,0,0,0,1,7,2,97,97,9,6
90576026,1,9,2,95,12,79,1,1,0,0,0,0,7,1,97,97,1,1
90576057,2,6,15,95,7,80,1,0,0,0,0,1,7,5,97,97,2,2
90576104,2,5,11,95,3,79,1,0,0,0,0,1,7,1,97,98,98,97
90576117,1,9,25,95,12,77,0,1,0,0,0,0,7,1,5,97,97,8
90576119,2,7,22,95,9,78,0,1,0,1,0,0,1,1,97,97,4,4
90576142,2,6,26,95,7,78,0,0,0,0,1,0,7,4,97,97,2,4
90576148,2,7,4,95,10,81,1,0,0,0,1,0,7,4,97,97,8,7
90576245,2,7,27,95,1,78,0,0,0,0,1,0,7,4,97,97,6,4
90576248,1,6,18,95,9,80,0,1,0,0,1,0,4,4,97,9,9,97
90576285,2,6,29,95,2,79,0,1,0,0,0,0,7,1,97,97,7,2
90576320,2,8,24,95,11,76,1,1,0,0,0,0,7,1,12,12,97,97
90576336,1,6,16,95,3,80,1,0,0,0,0,1,7,5,97,11,4,97
90576357,1,6,17,95,3,78,0,0,1,0,0,0,7,2,4,97,97,97
90576412,2,6,22,95,8,79,0,1,0,0,0,0,7,1,97,97,5,7
90576445,2,7,14,95,8,80,0,1,0,0,1,0,1,1,97,97,4,8
90576481,2,6,16,95,4,78,0,1,0,0,0,0,7,1,97,97,7,4
90576485,1,5,19,95,7,77,0,1,0,0,0,0,7,1,97,97,9,7
90576506,1,6,2,95,2,77,1,1,0,0,0,0,7,1,97,97,7,97
90576522,2,8,16,95,5,77,1,1,0,0,0,0,7,5,97,97,4,1
90576531,1,5,20,95,3,77,0,1,0,0,0,0,7,1,97,97,9,9
90576552,1,7,28,95,6,75,0,0,1,0,0,0,7,2,97,97,2,97
90576561,2,5,19,95,2,80,1,1,0,0,0,0,7,1,97,97,7,4
90576619,2,8,21,95,3,77,1,0,0,0,0,1,7,5,1,97,8,8
90576633,1,5,10,95,5,79,0,1,0,0,1,0,1,1,97,97,7,7
90576687,2,7,7,95,2,80,0,1,0,0,0,0,7,1,97,97,8,8
90576754,2,6,24,95,8,78,0,0,1,0,0,0,7,2,97,97,7,4
90576758,1,7,6,95,6,77,1,0,0,0,0,1,7,1,97,97,2,4
90576759,2,5,18,95,3,79,0,1,0,0,0,0,7,1,97,4,4,97
90576762,1,5,6,95,7,79,0,1,0,0,0,0,7,1,97,97,4,5
90576811,2,8,14,95,7,80,0,1,0,0,0,0,7,1,97,6,8,97
90576837,1,6,29,95,4,78,0,1,0,0,0,0,7,1,97,97,9,9
90576844,1,8,2,95,10,80,0,0,0,0,1,0,7,4,97,97,8,8
90576919,1,5,23,95,11,78,0,1,0,0,0,0,7,1,97,97,7,7
90576925,2,8,24,95,10,78,1,1,0,0,0,0,7,1,97,97,1,1
90576928,2,10,4,95,5,79,1,0,0,0,0,1,7,1,97,97,2,9
90576941,2,6,30,95,1,79,1,1,0,0,1,0,1,4,97,97,8,8
90576942,1,5,10,95,8,78,0,0,0,0,1,0,7,4,97,97,5,4
90576948,2,7,4,95,12,79,0,0,0,0,1,0,7,4,97,4,4,97
90576964,1,7,15,95,10,78,0,1,0,0,0,0,7,1,8,97,6,6
90576987,1,6,29,95,9,76,0,1,0,0,0,0,7,1,7,97,4,4
90577063,1,8,16,95,8,78,0,1,0,0,0,0,7,1,7,97,4,5
90577065,1,5,18,95,9,76,0,0,1,0,0,0,7,2,2,98,97,97
90577068,1,7,8,95,1,78,0,0,1,0,0,0,7,2,4,4,97,97
90577114,2,9,20,95,9,79,0,1,0,0,0,0,7,1,2,8,97,97
90577119,1,11,7,95,8,76,0,1,0,0,0,0,7,1,97,12,7,97
90577161,1,6,7,95,12,78,0,1,0,0,0,0,7,1,97,97,8,9
90577167,2,6,1,95,6,78,0,1,0,0,0,0,7,1,97,7,7,4
90577224,2,6,19,95,12,77,0,0,0,0,1,0,7,4,97,97,9,9
90577225,1,7,17,95,11,78,0,1,0,0,0,0,7,1,97,97,8,9
90577227,2,6,25,95,9,81,0,0,0,0,1,0,7,4,97,97,9,8
90577229,2,9,18,95,11,76,0,0,0,0,1,0,7,4,97,97,9,9
90577255,2,6,3,95,3,80,0,0,1,0,0,0,7,2,97,97,8,8
90577256,2,6,5,95,5,78,0,1,0,0,0,0,7,1,97,97,7,4
90577259,2,7,18,95,5,77,0,1,0,0,0,0,7,1,97,97,4,8
90577260,2,6,20,95,3,78,0,0,1,0,0,0,7,2,97,7,2,97
90577267,2,7,3,95,11,76,0,0,1,0,0,0,7,2,2,8,97,97
90577322,2,6,9,95,3,78,0,1,0,0,0,0,7,1,97,97,9,9
90577326,2,6,25,95,1,77,0,1,0,0,0,0,7,1,97,97,9,9
90577327,1,6,6,95,3,79,0,1,0,0,0,0,7,1,97,97,9,9
90577411,1,8,16,95,6,80,0,1,0,0,0,0,7,1,4,97,97,4
90577516,2,9,1,95,12,76,0,1,0,0,0,0,7,1,97,97,4,4
90577618,2,11,14,95,7,77,0,0,1,0,0,0,7,2,97,8,4,97
90577712,2,9,1,95,4,78,0,1,0,0,0,0,7,1,97,97,2,2
90577782,2,9,7,95,6,77,1,1,0,0,0,0,7,1,97,8,7,1
90577817,2,8,28,95,6,80,0,1,0,0,0,0,7,1,97,97,7,7
90577851,1,6,10,95,10,76,0,1,0,0,0,0,7,1,97,97,4,4
90577852,1,6,6,95,11,77,0,1,0,0,0,0,7,1,97,97,8,7
90577917,1,10,19,95,4,79,0,1,0,0,0,0,7,1,97,97,9,8
90577920,1,6,20,95,3,77,0,0,1,0,0,0,7,2,97,97,8,7
90577924,2,6,29,95,8,80,0,1,0,0,0,0,7,1,97,97,8,8
90577928,1,5,23,95,4,82,0,1,0,0,0,0,7,1,97,97,8,8
90577929,2,6,7,95,11,81,0,0,1,0,0,0,7,2,97,97,8,8
90577964,1,6,14,95,2,79,0,1,0,0,0,0,7,1,97,97,9,9
90578004,2,5,12,95,4,79,0,0,1,0,0,0,7,2,97,8,8,97
90578006,2,6,7,95,2,79,0,0,1,0,0,0,7,2,97,97,7,97
90578025,1,7,18,95,9,78,0,1,0,0,0,0,7,1,97,97,4,4
90578044,1,7,26,95,11,77,0,1,0,0,0,0,7,1,97,97,7,4
90578076,2,5,4,95,4,78,0,1,0,0,0,0,7,1,97,97,4,5
90578105,2,9,11,95,12,76,0,0,1,0,0,0,7,2,97,97,2,97
90578112,2,5,13,95,2,78,0,0,1,0,0,0,7,2,97,97,8,4
90578113,1,5,31,95,5,77,0,0,1,0,0,0,7,2,97,97,8,97
90578198,2,7,13,95,6,78,0,1,0,0,0,0,7,1,97,97,8,6
90578203,2,6,30,95,9,77,0,0,1,0,0,0,7,2,97,97,12,12
90578217,2,6,5,95,9,79,0,1,0,0,0,0,7,1,97,4,6,97
90578260,1,6,7,95,11,77,0,0,1,0,0,0,7,2,97,98,4,98
90578288,2,5,23,95,11,78,0,0,1,0,0,0,7,2,97,4,4,97
90578302,2,6,13,95,11,78,0,0,1,0,0,0,7,2,3,3,7,97
90578304,1,6,3,95,8,78,0,0,1,0,0,0,7,2,97,97,8,7
90578310,1,5,27,95,10,79,0,0,1,0,0,0,7,2,97,97,2,97
90578363,2,5,31,95,7,77,0,0,1,0,0,0,7,2,97,97,2,4
90578380,2,9,17,95,10,76,0,0,1,0,0,0,7,2,97,11,2,97
90578403,2,9,19,95,7,77,0,0,1,0,0,0,7,2,97,97,96,96
90578404,2,7,21,95,2,77,0,0,1,0,0,0,7,2,97,8,1,97
90578413,2,5,5,95,2,76,0,0,1,0,0,0,7,2,97,11,4,97
90578461,1,7,25,95,1,79,1,1,0,0,0,0,7,1,97,98,98,4
90578487,2,5,30,95,11,77,0,0,1,0,0,0,7,2,97,97,5,8
90578496,2,5,25,95,10,79,0,1,0,0,0,0,7,1,97,98,98,97
90578500,1,8,13,95,4,78,0,0,1,0,0,0,7,2,4,4,4,97
90578505,1,8,13,95,7,78,0,0,1,0,0,0,7,2,97,97,9,4
90578576,1,6,26,95,12,78,0,1,0,0,0,0,7,1,97,97,7,8
90578587,2,6,17,95,2,80,0,0,1,0,0,0,7,2,97,11,8,97
90578618,2,8,7,95,9,78,0,1,0,0,0,0,7,1,97,97,6,6
90578620,2,8,16,95,9,80,0,1,0,0,0,0,7,1,97,97,8,7
90578661,2,6,26,95,2,80,0,0,1,1,0,0,2,2,97,4,4,97
90578787,2,8,1,95,2,78,0,0,1,0,0,0,7,2,2,2,4,97
90578805,1,7,11,95,8,77,0,0,1,0,0,0,7,2,4,4,2,97
90578806,2,8,26,95,1,80,0,0,1,0,0,0,7,2,97,8,7,97
90578813,2,6,22,95,11,76,0,1,0,0,0,0,7,1,97,97,4,4
90578846,2,6,26,95,1,79,0,1,0,0,0,0,7,1,97,4,6,97
90578873,2,5,11,95,12,78,0,1,0,0,0,0,7,1,97,97,1,6
90578880,2,5,24,95,10,77,0,0,1,0,0,0,7,2,97,97,4,97
90578901,2,6,4,95,10,80,0,0,1,0,0,0,7,2,97,2,6,97
90578912,1,7,15,95,7,77,0,0,1,0,0,0,7,2,97,97,7,5
90578923,2,6,9,95,9,80,0,0,1,0,0,0,7,2,97,97,8,96
90578927,2,8,10,95,8,80,0,1,0,0,0,0,7,1,97,2,3,4
90578981,2,4,27,95,8,75,0,1,0,0,0,0,7,1,11,97,1,5
90578985,2,8,2,95,8,76,0,0,1,0,0,0,7,2,97,97,8,4
90578986,1,8,31,95,12,78,0,0,1,0,0,0,7,2,97,98,9,4
90578988,1,5,9,95,3,79,0,0,1,0,0,0,7,2,97,8,8,97
90578999,2,6,22,95,10,77,0,1,0,0,0,0,7,1,97,6,8,97
90579230,1,5,28,95,3,78,0,0,1,0,0,0,7,2,97,8,7,97
90579233,2,7,1,95,6,76,0,0,1,0,0,0,7,2,97,2,2,97
90579270,1,6,9,95,7,79,0,1,0,0,0,0,7,1,97,97,8,2
90579271,2,5,27,95,3,80,0,1,0,0,0,0,7,1,97,8,2,8
90579272,2,6,8,95,3,79,0,1,0,0,0,0,7,1,97,4,4,4
90579296,2,5,16,95,12,78,0,1,0,0,0,0,7,1,97,97,4,8
90579944,2,5,16,95,9,77,0,1,0,0,0,0,7,1,97,4,2,97
90579957,1,4,28,95,6,78,0,1,0,0,0,0,7,1,4,97,7,7
90579959,2,5,11,95,8,80,1,0,0,0,0,1,7,5,97,97,1,7
90579960,2,8,9,95,11,78,0,1,0,0,0,0,7,1,97,4,7,4
90579965,1,8,28,95,11,75,0,1,0,0,0,0,7,1,97,97,4,8
90579966,1,10,27,95,7,77,0,1,0,0,0,0,7,1,7,97,97,4
90579967,1,8,29,95,11,79,0,1,0,0,0,0,7,1,97,4,7,9
90579973,1,5,25,95,10,79,0,1,0,0,0,0,7,1,97,4,2,97
90579978,1,6,19,95,2,79,0,1,0,0,0,0,7,1,97,97,6,6
90579985,1,5,12,95,9,81,0,1,0,0,0,0,7,1,97,97,7,4
90579990,1,5,25,95,5,77,0,1,0,0,0,0,7,1,97,97,4,97
90579992,2,5,2,95,9,77,0,1,0,0,0,0,7,1,97,97,4,4
90579993,1,5,23,95,7,77,0,1,0,0,0,0,7,1,97,1,7,1
90579997,1,6,2,95,5,80,0,1,0,0,0,0,7,1,97,97,4,4
90579999,2,4,25,95,11,77,0,1,0,0,0,0,7,1,97,2,5,97
90593900,1,5,26,95,9,77,1,1,0,0,0,0,7,1,97,97,6,8
90606125,2,10,4,95,11,78,0,0,1,0,0,0,7,2,97,97,7,97
90606629,1,9,18,95,2,77,0,0,1,0,0,0,7,2,97,4,4,97
90606920,2,11,8,95,7,77,0,1,0,0,0,0,7,1,97,97,9,9
90606925,2,8,6,95,9,77,0,0,1,0,0,0,7,2,97,97,9,9
90608879,2,8,22,95,4,80,0,1,0,0,0,0,7,1,97,97,8,8
90608976,1,8,21,95,4,79,1,1,0,0,0,0,7,1,97,97,4,9
90614172,1,8,23,95,7,78,0,1,0,0,0,0,7,1,97,97,4,4
90614370,1,9,28,95,9,79,0,1,0,0,0,0,7,1,97,97,2,4
90614371,1,8,31,95,5,78,0,1,0,0,0,0,7,1,97,4,4,97
90614876,2,8,10,95,7,77,0,1,0,0,0,0,7,1,97,6,8,97
90614978,2,9,16,95,12,78,0,1,0,0,0,0,7,1,97,97,6,4
90619168,1,8,25,95,10,77,0,1,0,0,0,0,7,1,97,9,8,97
90619260,2,9,3,95,4,80,0,1,0,0,0,0,7,1,97,97,8,8
90619265,1,8,30,95,3,77,0,1,0,0,0,0,7,1,97,97,7,8
90619360,2,9,18,95,9,76,0,0,1,0,0,0,7,2,97,8,4,8
90619464,1,8,29,95,7,81,0,1,0,0,0,0,7,1,97,97,4,4
90619861,1,9,12,95,4,78,0,1,0,0,0,0,7,1,97,97,9,9
90619961,2,8,3,95,4,79,0,1,0,0,0,0,7,1,97,97,9,9
90636252,1,8,24,95,6,78,1,1,0,0,0,1,1,5,97,97,6,2
90646128,2,9,19,95,2,77,0,0,1,0,0,0,7,2,97,4,9,97
90676028,1,10,31,95,11,77,0,0,1,0,0,0,7,2,8,9,97,97
90676053,2,8,25,95,10,78,0,0,1,0,0,0,7,2,97,9,8,97
90676157,2,8,12,95,11,78,1,1,0,0,0,0,7,1,97,97,6,1
90676321,2,11,19,95,3,77,0,1,0,0,0,0,7,1,97,97,4,7
90676422,1,11,9,95,9,77,0,1,0,0,0,0,7,1,97,97,9,9
90676458,1,7,31,95,5,79,1,1,0,0,0,0,7,1,97,97,2,2
90676554,2,8,14,95,12,79,1,1,0,0,0,0,7,1,97,97,2,2
90676627,2,9,20,95,2,77,0,0,1,0,0,0,7,2,97,97,4,4
90676725,1,9,22,95,3,78,0,0,1,0,0,0,7,2,2,1,9,97
90676829,1,10,9,95,3,80,0,0,1,0,0,0,7,2,97,97,8,8
90676953,1,8,26,95,3,78,0,1,0,0,0,0,7,1,97,97,7,8
90678178,1,8,3,95,9,78,0,1,0,0,0,0,7,1,97,97,4,4
90678378,2,8,24,95,1,77,0,1,0,0,0,0,7,1,97,97,4,4
90678671,1,8,24,95,10,77,0,0,1,0,0,0,7,2,97,97,8,8
90678978,1,9,25,95,9,80,0,1,0,0,0,0,7,1,97,97,4,4
90710051,2,9,13,95,8,82,1,1,0,0,0,0,7,1,97,97,11,11
90710085,1,6,8,95,2,82,0,0,1,0,0,0,7,2,97,97,4,97
90710184,2,9,1,95,12,79,0,1,0,0,0,0,7,1,2,2,2,2
90710194,2,6,12,95,6,81,0,1,0,0,0,0,7,1,97,97,4,8
90710218,1,5,13,95,10,81,1,1,0,0,0,0,7,1,97,97,1,1
90710297,1,5,15,95,12,81,0,1,0,0,0,0,7,1,97,4,4,97
90710316,1,5,2,95,2,82,1,0,0,0,0,1,7,5,97,97,11,11
90710319,2,9,9,95,11,81,0,1,0,0,0,0,7,1,97,8,8,97
90710386,2,5,20,95,7,80,0,1,0,0,0,0,7,1,1,97,97,7
90710483,1,7,21,95,2,80,0,0,1,0,0,0,7,2,2,97,97,97
90710830,1,6,15,95,4,82,0,1,0,0,0,0,7,1,97,97,8,98
90710853,1,8,24,95,11,81,0,0,1,0,0,0,7,2,97,2,7,97
90710874,1,8,22,95,10,80,0,1,0,0,0,0,7,1,97,97,2,97
90710930,2,8,8,95,12,81,0,0,1,0,0,0,7,2,97,4,4,97
90710935,1,6,24,95,9,81,0,1,0,0,0,0,7,1,97,97,9,9
90710974,2,6,7,95,5,81,0,1,0,0,0,0,7,1,97,97,8,4
90710993,1,8,7,95,7,82,0,1,0,0,0,0,7,1,97,98,5,97
90711360,1,7,21,95,11,81,0,1,0,0,0,0,7,1,97,97,4,8
90712046,1,5,15,95,11,80,8,1,0,0,0,0,7,1,97,97,6,7
90712140,2,7,19,95,3,81,0,0,1,0,0,0,7,2,97,97,4,4
90712211,2,7,13,95,2,81,0,1,0,0,0,0,7,1,97,97,8,9
90712216,2,6,26,95,9,82,0,1,0,0,0,0,7,1,97,97,8,4
90712290,1,7,21,95,3,81,1,0,0,0,0,1,7,5,97,97,2,97
90712348,2,6,13,95,8,81,0,0,1,0,0,0,7,2,97,97,2,4
90712914,2,8,29,95,9,80,0,1,0,0,0,0,7,1,97,97,4,4
90712942,2,7,18,95,4,82,0,0,1,1,0,0,2,2,97,97,8,8
90712997,1,7,30,95,6,81,1,1,0,0,0,0,7,1,97,97,2,1
90713030,1,5,30,95,2,81,0,0,1,0,0,0,7,2,97,4,8,2
90713391,2,6,7,95,7,81,0,0,0,0,1,0,7,4,97,97,9,9
90713395,2,8,25,95,5,81,0,1,0,0,0,0,7,1,97,97,2,4
90713507,1,6,24,95,3,80,1,0,0,0,0,1,7,1,97,1,96,97
90713702,1,5,31,95,3,82,0,0,1,0,0,0,7,2,97,8,8,97
90713909,2,7,11,95,5,81,0,0,1,0,0,0,7,2,97,97,5,4
90713930,1,6,6,95,5,81,0,1,0,0,0,0,7,1,97,97,9,9
90713998,2,5,20,95,9,82,0,1,0,0,0,0,7,1,97,97,7,4
90714016,1,6,3,95,10,80,0,0,1,0,0,0,7,2,97,3,3,97
90714018,2,6,14,95,9,81,0,0,1,0,0,0,7,2,97,2,4,97
90714022,2,6,14,95,12,80,0,1,0,0,0,0,7,1,12,12,7,97
90714025,2,5,20,95,2,82,0,1,0,0,0,0,7,1,97,97,4,8
90714081,1,6,12,95,7,81,0,1,0,0,0,0,7,1,97,97,7,98
90714098,1,6,15,95,5,79,0,0,1,0,0,0,7,2,7,4,4,4
